,url,year,imdb_link,title,Directed by,Produced by,Starring,Music by,Cinematography,Edited by,Distributed by,Release date,Running time,Country,Language
4672,https://en.wikipedia.org/wiki/National_Treasure:_Book_of_Secrets,0.4015240092350015,https://www.imdb.com/title/tt0465234/,National Treasure: Book of Secrets,Jon Turteltaub,"['Jerry Bruckheimer', 'Jon Turteltaub']","['Nicolas Cage', 'Jon Voight', 'Harvey Keitel', 'Ed Harris', 'Diane Kruger', 'Justin Bartha', 'Bruce Greenwood', 'Helen Mirren']",Trevor Rabin,"['John Schwartzman', 'Amir Mokri']","['William Goldenberg', 'David Rennie']",Walt Disney Studios Motion Pictures,"['December 21, 2007', '(', '2007-12-21', ')']",124 minutes,United States,English
4673,https://en.wikipedia.org/wiki/Netherbeast_Incorporated,0.4015240092350015,https://www.imdb.com/title/tt0787495/,Netherbeast Incorporated,Dean Ronalds,"['Brian Ronalds', 'Dean Ronalds', 'Chris LaMont', 'F. Miguel Valenti']","['Darrell Hammond', 'Judd Nelson', 'Dave Foley', 'Steve Burns', 'Amy Davidson', 'Jason Mewes', 'Robert Wagner', 'Bob Rue', 'Robyn Allen', 'Cathy Rankin', 'Bruce Nelson', 'Brian Ronalds', 'Bill Lippincott', 'Max Bullis', 'Jeremy Childs', 'Joshua Childs', 'Laura Durant', 'Maiz Lucero', 'John Schile', 'John Dobradenka']",Tim Clark,Stefan Von Bjorn,Dean Ronalds,,"['March 30, 2007', '(', '2007-03-30', ')', '(AFI Dallas International Film Festival)']",90 minutes,United States,English
4674,https://en.wikipedia.org/wiki/Next_(2007_film),0.4015240092350015,https://www.imdb.com/title/tt0435705/,Next,Lee Tamahori,"['Nicolas Cage', 'Todd Garner', 'Norm Golightly', 'Graham King', 'Arne Schmidt']","['Nicolas Cage', 'Julianne Moore', 'Jessica Biel', 'Thomas Kretschmann', 'Tory Kittles', 'Peter Falk']",Mark Isham,David Tattersall,Christian Wagner,Paramount Pictures,"['April 27, 2007', '(', '2007-04-27', ')']",96 minutes,United States,English
4675,https://en.wikipedia.org/wiki/The_Nines,0.4015240092350015,https://www.imdb.com/title/tt0810988/,The Nin9s,John August,"['Dan Jinks', 'Bruce Cohen', 'Dan Etheridge']","['Ryan Reynolds', 'Hope Davis', 'Melissa McCarthy', 'Elle Fanning']",Alex Wurman,Nancy Schreiber,Douglas Crise,"['Destination Films', 'Newmarket Films', 'Optimum Releasing']","['August 31, 2007', '(', '2007-08-31', ')', '(United States; limited)', 'November 30, 2007', '(', '2007-11-30', ')', '(United Kingdom)']",99 minutes,United States,English
4676,https://en.wikipedia.org/wiki/No_Country_for_Old_Men_(film),0.4015240092350015,https://www.imdb.com/title/tt0477348/,No Country for Old Men,"['Joel Coen', 'Ethan Coen']","['Scott Rudin', 'Ethan Coen', 'Joel Coen']","['Tommy Lee Jones', 'Javier Bardem', 'Josh Brolin']",Carter Burwell,Roger Deakins,"['Joel Coen', 'Ethan Coen']","['Miramax', 'Films', 'Paramount Vantage']","['May 19, 2007', '(', '2007-05-19', ')', '(', 'Cannes', ')', 'November 9, 2007', '(', '2007-11-09', ')', '(United States)']",122 minutes,United States,English
4677,https://en.wikipedia.org/wiki/No_End_in_Sight,0.4015240092350015,https://www.imdb.com/title/tt0912593/,No End In Sight,Charles Ferguson,"['Charles Ferguson', 'Jennie Amias', 'Audrey Marrs', 'Jessie Vogelson', 'Alex Gibney', '(executive)']","['Campbell Scott', '(narrator)']",Peter Nashel,,"['Chad Beck', 'Cindy Lee']",Magnolia Pictures,"['July 27, 2007', '(', '2007-07-27', ')']",102 minutes,United States,English
4678,https://en.wikipedia.org/wiki/No_Reservations_(film),0.4015240092350015,https://www.imdb.com/title/tt0481141/,No Reservations,Scott Hicks,"['Kerry Heysen', 'Sergio Aguero']","['Catherine Zeta-Jones', 'Aaron Eckhart', 'Abigail Breslin', 'Patricia Clarkson']",Philip Glass,Stuart Dryburgh,Pip Karmel,Warner Bros. Pictures,"['July 27, 2007', '(', '2007-07-27', ')']",104 minutes,United States,English
4679,https://en.wikipedia.org/wiki/Nobel_Son,0.4015240092350015,https://www.imdb.com/title/tt0483756/,Nobel Son,Randall Miller,"['Art Klein', 'Michael Ravine', 'Tom Soulanille']","['Alan Rickman', 'Bryan Greenberg', 'Shawn Hatosy', 'Mary Steenburgen', 'Bill Pullman', 'Eliza Dushku', 'Danny DeVito']","['Paul Oakenfold', 'Mark Adler']",Mike Ozier,Randall Miller,Freestyle Releasing,"['April 28, 2007', '(', '2007-04-28', ')', '(', 'Tribeca Film Festival', ')', 'December 5, 2008', '(', '2008-12-05', ')', '(United States)']",110 minutes,United States,English
4680,https://en.wikipedia.org/wiki/Norbit,0.4015240092350015,https://www.imdb.com/title/tt0477051/,Norbit,Brian Robbins,"['John Davis', 'Eddie Murphy']","['Eddie Murphy', 'Thandie Newton', 'Eddie Griffin', 'Terry Crews', 'Charlie Murphy', 'Cuba Gooding Jr.', 'Katt Williams', 'Marlon Wayans']",David Newman,Clark Mathis,Ned Bastille,Paramount Pictures,"['February 9, 2007', '(', '2007-02-09', ')']",102 minutes,United States,English
4681,https://en.wikipedia.org/wiki/Normal_Adolescent_Behavior,0.4015240092350015,https://www.imdb.com/title/tt0790721/,Normal Adolescent Behavior,Beth Schacter,,"['Amber Tamblyn', 'Ashton Holmes', 'Raviv Ullman']",Craig Deleon,Harlan Bosmajian,Benjamin Meyer,New Line Cinema,"['April 27, 2007', '(', '2007-04-27', ')', '(', 'Tribeca Film Festival', ')', 'September 1, 2007', '(', '2007-09-01', ')', '(', 'Lifetime', ')']",95 minutes,United States,English
4682,https://en.wikipedia.org/wiki/Numb_(2007_film),0.4015240092350015,https://www.imdb.com/title/tt0795439/,Numb,Harris Goldberg,Kirk Shaw,"['Matthew Perry', 'Lynn Collins', 'Mary Steenburgen', 'Kevin Pollak']",Ryan Shore,Eric Steelberg,Jeff Wishengrad,Image Entertainment,"['April 30, 2007', '(', '2007-04-30', ')', '(Tribeca Film Festival)', 'April 18, 2008', '(', '2008-04-18', ')', '(Canada)']",93 minutes,United States,English
4683,https://en.wikipedia.org/wiki/The_Number_23,0.4015240092350015,https://www.imdb.com/title/tt0481369/,The Number 23,Joel Schumacher,"['Beau Flynn', 'Tripp Vinson']","['Jim Carrey', 'Virginia Madsen', 'Logan Lerman', 'Danny Huston']",Harry Gregson-Williams,Matthew Libatique,Mark Stevens,New Line Cinema,"['February 23, 2007', '(', '2007-02-23', ')']",98 minutes,United States,English
4684,https://en.wikipedia.org/wiki/Ocean%27s_Thirteen,0.4015240092350015,https://www.imdb.com/title/tt0496806/,Ocean's Thirteen,Steven Soderbergh,Jerry Weintraub,"['George Clooney', 'Brad Pitt', 'Matt Damon', 'Andy García', 'Don Cheadle', 'Bernie Mac', 'Ellen Barkin', 'Al Pacino']",David Holmes,Peter Andrews,Stephen Mirrione,Warner Bros. Pictures,"['May 24, 2007', '(', '2007-05-24', ')', '(', 'Cannes', ')', 'June 8, 2007', '(', '2007-06-08', ')', '(United States)']",122 minutes,United States,English
4685,"https://en.wikipedia.org/wiki/Oh,_Saigon",0.4015240092350015,https://www.imdb.com/title/tt1158302/,"Oh, Saigon",Doan Hoang,Doan Hoang,"['Nam Hoang', 'Anne Hoang', 'Van Tran', 'Doan Hoang', 'Hoàng Duc', 'Hoang Dzung', 'Nhat Hoang', 'Dylan Le']","['Juan P. Buccella', 'Malcolm Cross']","['Ham Tran', 'Lara Frankena', 'Tim Furnish', 'Doan Hoang']",Bret Sigler,,2007,57 mins,"United States, Vietnam","English, Vietnamese"
4686,,,,,,,,,,,,,,,
4687,https://en.wikipedia.org/wiki/Operation_Homecoming:_Writing_the_Wartime_Experience,0.4015240092350015,https://www.imdb.com/title/tt0970184/,Operation Homecoming: Writing the Wartime Experience,Richard E. Robbins,"['Richard E. Robbins', 'Tom Yellin']",,Ben Decter,,,The Documentary Group,"['February 9, 2007', '(', '2007-02-09', ')']",81 minutes,United States,English
4688,https://en.wikipedia.org/wiki/P.S._I_Love_You_(film),0.4015240092350015,https://www.imdb.com/title/tt0431308/,P.S. I Love You,Richard LaGravenese,"['Wendy Finerman', 'Broderick Johnson', 'Andrew Kosove', 'Molly Smith']","['Hilary Swank', 'Gerard Butler', 'Lisa Kudrow', 'Gina Gershon', 'Jeffrey Dean Morgan', 'Kathy Bates', 'Harry Connick Jr.', 'James Marsters']",John Powell,Terry Stacey,David Moritz,Warner Bros. Pictures,"['December 21, 2007', '(', '2007-12-21', ')']",125 minutes,United States,English
4689,https://en.wikipedia.org/wiki/P2_(film),0.4015240092350015,https://www.imdb.com/title/tt0804516/,P2,Franck Khalfoun,"['Alexandre Aja', 'Erik Feig', 'Grégory Levasseur', 'Patrick Wachsberger']","['Rachel Nichols', 'Wes Bentley']",tomandady,Maxime Alexandre,Patrick McMahon,"['Summit Entertainment', '(US)', 'Palisades Tartan', '(UK)']","November 9, 2007",98 minutes,"['United States', 'Canada']",English
4690,https://en.wikipedia.org/wiki/Padre_Nuestro,0.4015240092350015,https://www.imdb.com/title/tt0834938/,Padre Nuestro,Christopher Zalla,"['Benjamin Odell', 'Per Melita']","['Jesús Ochoa', 'Armando Hernández', 'Jorge Adrián Espíndola', 'Paola Mendoza']",Brian Cullman,Igor Martinovic,Aaron Yanes,IFC Films,"['January 22, 2007', '(', '2007-01-22', ')', '(', 'Sundance', ')']",110 minutes,"['United States', 'Argentina']","['English', 'Spanish']"
4691,https://en.wikipedia.org/wiki/Paranoid_Park_(film),0.4015240092350015,https://www.imdb.com/title/tt0842929/,Paranoid Park,Gus Van Sant,"['Charles Gilbert', 'Neil Kopp']","['Gabe Nevins', 'Taylor Momsen', 'Jake Miller', 'Daniel Liu', 'Lauren McKinney', 'Scott Patrick Green']",,"['Christopher Doyle', 'Rain Kathy Li']",Gus Van Sant,IFC Films,"['May 21, 2007', '(', '2007-05-21', ')', '(Cannes Film Festival)', 'October 24, 2007', '(', '2007-10-24', ')', '(France)']",84 minutes,"['France', '[1]', '[2]', '[3]', 'United States', '[1]', '[2]', '[3]']",English
4692,https://en.wikipedia.org/wiki/Passage_to_Zarahemla,0.4015240092350015,https://www.imdb.com/title/tt0479974/,Passage to Zarahemla,Chris Heimerdinger,Brian Brough and Chris Heimerdinger,"['Summer Naomi Smart', 'Moronai Kanekoa', 'Brian Kary', 'Seth Packard', 'Alex Petrovitch', 'Bryce Chamberlain', 'Spencer King', 'Jose Bacio', 'Jenny Latimer']",Sam Cardon,,,,"['October 15, 2007', '(', '2007-10-15', ')']",90 minutes,United States,English
4693,https://en.wikipedia.org/wiki/Pathfinder_(2007_film),0.4015240092350015,https://www.imdb.com/title/tt0446013/,Pathfinder,Marcus Nispel,"['Mike Medavoy', 'Arnold W. Messer', 'Marcus Nispel']","['Karl Urban', 'Moon Bloodgood', 'Russell Means', 'Ralf Möller', 'Clancy Brown']",Jonathan Elias,Daniel Pearl,"['Jay Friedkin', 'Glen Scantlebury']",20th Century Fox,"['April 13, 2007', '(', '2007-04-13', ')']",99 minutes,United States,"['English', 'Old Norse']"
4694,https://en.wikipedia.org/wiki/The_Perfect_Holiday,0.4015240092350015,https://www.imdb.com/title/tt0841032/,The Perfect Holiday,Lance Rivera,"['Joseph P. Genier', 'Leifur B. Dagfinnsson', 'Marvin Peart', 'Mike Elliott', 'Queen Latifah', 'Shakim Compere']","['Morris Chestnut', 'Gabrielle Union', 'Faizon Love', 'Terrence Howard', 'Queen Latifah']",Christopher Lennertz,Teodoro Maniaci,Paul Trejo,"['Yari Film Group', 'Freestyle Releasing', 'Destination Films', '[1]']","['December 12, 2007', '(', '2007-12-12', ')']",96 minutes,United States,English
4695,https://en.wikipedia.org/wiki/Perfect_Stranger_(film),0.4015240092350015,https://www.imdb.com/title/tt0457433/,Perfect Stranger,James Foley,"['Elaine Goldsmith-Thomas', 'Stephanie Langhoff', 'Daniel A. Thomas']","['Halle Berry', 'Bruce Willis', 'Giovanni Ribisi']",Antonio Pinto,Anastas N. Michos,Christopher Tellefsen,Columbia Pictures,"['April 13, 2007', '(', '2007-04-13', ')']",109 minutes,United States,English
4696,https://en.wikipedia.org/wiki/Persepolis_(film),0.4015240092350015,https://www.imdb.com/title/tt0808417/,Persepolis,"['Marjane Satrapi', 'Vincent Paronnaud']","['Xavier Rigault', 'Marc-Antoine Robert', 'Kathleen Kennedy']","['Chiara Mastroianni', 'Catherine Deneuve']",Olivier Bernet,,Stéphane Roche,"['Diaphana Distribution', 'Sony Pictures Classics']","['23 May 2007', '(', '2007-05-23', ')', '(', 'Cannes', ')', '27 June 2007', '(', '2007-06-27', ')', '(France)']",96 minutes,"['France', 'Iran']","['French', 'English', 'Persian', 'German']"
4697,https://en.wikipedia.org/wiki/Pirates_of_the_Caribbean:_At_World%27s_End,0.4015240092350015,https://www.imdb.com/title/tt0449088/,Pirates of the Caribbean:  At World's End,Gore Verbinski,Jerry Bruckheimer,"['Johnny Depp', 'Orlando Bloom', 'Keira Knightley', 'Stellan Skarsgård', 'Bill Nighy', 'Chow Yun-Fat', 'Geoffrey Rush', 'Jack Davenport', 'Kevin R. McNally', 'Jonathan Pryce']",Hans Zimmer,Dariusz Wolski,"['Craig Wood', 'Stephen Rivkin']",Buena Vista Pictures,"['May 19, 2007', '(', '2007-05-19', ')', '(', 'Disneyland Resort', ')', 'May 25, 2007', '(', '2007-05-25', ')', '(United States)']",168 minutes,United States,English
4698,https://en.wikipedia.org/wiki/The_Poughkeepsie_Tapes,0.4015240092350015,https://www.imdb.com/title/tt1010271/,The Poughkeepsie Tapes,John Erick Dowdle,Drew Dowdle,,Keefus Ciancia,Shawn Dufraine,John Erick Dowdle,MGM Distribution Co.,"['April 17, 2008', '(', '2008-04-17', ')', '(', 'Tribeca Film Festival', ')', 'October 10, 2017', '(', '2017-10-10', ')', '(United States)']",86 minutes,United States,English
4699,https://en.wikipedia.org/wiki/Premonition_(2007_film),0.4015240092350015,https://www.imdb.com/title/tt0477071/,Premonition,Mennan Yapo,"['Ashok Amritraj', 'Jon Jashni', 'Adam Shankman', 'Jennifer Gibgot', 'Sunil Perkash', 'Nick Hamson']","['Sandra Bullock', 'Julian McMahon', 'Nia Long', 'Kate Nelligan', 'Amber Valletta', 'Courtney Taylor Burness', 'Shyann McClure']",Klaus Badelt,Torsten Lippstock,Neil Travis,Sony Pictures Releasing,"['March 16, 2007', '(', '2007-03-16', ')']",96 minutes,United States,English
4700,https://en.wikipedia.org/wiki/Press_Start_(film),0.4015240092350015,https://www.imdb.com/title/tt0780589/,Press Start,Ed Glaser,Ed Glaser,"['Joshua Stafford', 'Peter Davis', 'Daniel Pesina', 'Carlos Pesina']",Jake Kaufman,Ed Glaser,Ed Glaser,Dark Maze Studios,"['September 25, 2007', '(', '2007-09-25', ')', '(DVD premiere)']",100 minutes,United States,English
4701,https://en.wikipedia.org/wiki/Pride_(2007_film),0.4015240092350015,https://www.imdb.com/title/tt0475355/,Pride,Sunu Gonera,"['Brett Forbes', 'Paul Hall', 'Patrick Rizzotti', 'Adam Rosenfelt', 'John Sacchi', 'Terrence Howard']","['Terrence Howard', 'Bernie Mac', 'Gary Sturgis', 'Tom Arnold', 'Kimberly Elise']",Aaron Zigman,Matthew F. Leonetti,Billy Fox,Lionsgate,"['March 23, 2007', '(', '2007-03-23', ')']",104 minutes,United States,English
4702,https://en.wikipedia.org/wiki/Primeval_(film),0.4015240092350015,https://www.imdb.com/title/tt0772193/,Primeval,Michael Katleman,Gavin Polone,"['Dominic Purcell', 'Orlando Jones', 'Brooke Langton', 'Jürgen Prochnow']",John Frizzell,Edward J. Pei,Gabriel Wrye,Buena Vista Pictures,"['January 12, 2007', '(', '2007-01-12', ')']",94 minutes,United States,"['English', 'French', 'Swahili']"
4703,https://en.wikipedia.org/wiki/Ratatouille_(film),0.4015240092350015,https://www.imdb.com/title/tt0382932/,Ratatouille,Brad Bird,Brad Lewis,"['Patton Oswalt', 'Ian Holm', 'Lou Romano', 'Janeane Garofalo', 'Brad Garrett', ""Peter O'Toole"", 'Brian Dennehy', 'Peter Sohn', 'Will Arnett']",Michael Giacchino,"['Sharon Calahan', 'Robert Anderson']","['Darren T. Holmes', 'Stan Webb']",Buena Vista Pictures,"['June 22, 2007', '(', '2007-06-22', ')', '(', 'Kodak Theatre', ')', 'June 29, 2007', '(', '2007-06-29', ')', '(United States)']",111 minutes,United States,English
4704,https://en.wikipedia.org/wiki/The_Reaping,0.4015240092350015,https://www.imdb.com/title/tt0444682/,The Reaping,Stephen Hopkins,"['Richard Mirisch', 'Herb Gains', 'Susan Downey', 'Joel Silver', 'Robert Zemeckis']","['Hilary Swank', 'David Morrissey', 'Idris Elba', 'AnnaSophia Robb', 'Stephen Rea']",John Frizzell,Peter Levy,"['Colby Parker Jr.', 'Tod Feuerman']",Warner Bros.,"['April 5, 2007', '(', '2007-04-05', ')']",99 minutes,United States,English
4705,https://en.wikipedia.org/wiki/Redline_(2007_film),0.4015240092350015,https://www.imdb.com/title/tt0780595/,Redline,Andy Cheng,Daniel Sadek,"['Nathan Phillips', 'Nadia Bjorlin', 'Eddie Griffin', 'Angus Macfadyen', 'Denyce Lawton', 'Tim Matheson']","['Klaus Badelt', 'Ian Honeyman', 'Andrew Raiher']",Bill Butler,Dallas Puett,Chicago Pictures,"['April 13, 2007', '(', '2007-04-13', ')']",95 minutes,United States,English
4706,,,,,,,,,,,,,,,
4707,https://en.wikipedia.org/wiki/Reign_Over_Me,0.4015240092350015,https://www.imdb.com/title/tt0490204/,Reign Over Me,Mike Binder,"['Jack Binder', 'Michael Rotenberg']","['Adam Sandler', 'Don Cheadle', 'Jada Pinkett Smith', 'Liv Tyler', 'Saffron Burrows', 'Donald Sutherland', 'Mike Binder']",Rolfe Kent,Russ Alsobrook,"['Steve Edwards', 'Jeremy Roush']",Columbia Pictures,"['March 22, 2007', '(', '2007-03-22', ')', '(Australia)', 'March 23, 2007', '(', '2007-03-23', ')', '(United States)']",124 minutes,United States,English
4708,https://en.wikipedia.org/wiki/Remember_the_Daze,0.4015240092350015,https://www.imdb.com/title/tt0790618/,Remember the Daze,Jess Manafort,"['Jess Manafort', 'Mathew Rhodes', 'Judd Payne']","['Amber Heard', 'Katrina Begin', 'Melonie Diaz', 'Leighton Meester', 'Alexa Vega', 'Marnette Patterson', 'Brie Larson']",Dustin O'Halloran,Steve Gainer,"['Larry Bock', 'Meg Reticker']","['First Look International', 'Freestyle Releasing', '[1]']","['August 12, 2007', '(', '2007-08-12', ')', '(', 'Los Angeles Film Festival', ')', 'April 11, 2008', '(', '2008-04-11', ')', '(', 'United States', ')']",101 minutes,United States,English
4709,https://en.wikipedia.org/wiki/Rendition_(film),0.4015240092350015,https://www.imdb.com/title/tt0804522/,Rendition,Gavin Hood,"['Steve Golin', 'David Kanter', 'Keith Redmon', 'Michael Sugar', 'Marcus Viscidi']","['Jake Gyllenhaal', 'Reese Witherspoon', 'Peter Sarsgaard', 'Omar Metwally', 'Alan Arkin', 'Meryl Streep']","['Paul Hepker', 'Mark Kilian']",Dion Beebe,Megan Gill,New Line Cinema,"['September 7, 2007', '(', '2007-09-07', ')', '(', 'TIFF', ')', 'October 19, 2007', '(', '2007-10-19', ')', '(United States)']",122 minutes,United States,English
4710,https://en.wikipedia.org/wiki/Reno_911!:_Miami,0.4015240092350015,https://www.imdb.com/title/tt0499554/,Reno 911!: Miami,Robert Ben Garant,"['Danny DeVito', 'Michael Shamberg', 'Stacey Sher', 'John Landgraf']","['Carlos Alazraqui', 'Mary Birdsong', 'Robert Ben Garant', 'Kerri Kenney-Silver', 'Thomas Lennon', 'Wendi McLendon-Covey', 'Niecy Nash', 'Cedric Yarbrough']",Craig Wedren,Joe Kessler,John Refoua,"['20th Century Fox', '(North America)', 'Paramount Pictures', '(International)']","['February 23, 2007', '(', '2007-02-23', ')']",80 minutes,United States,English
4711,https://en.wikipedia.org/wiki/Reservation_Road,0.4015240092350015,https://www.imdb.com/title/tt0831884/,Reservation Road,Terry George,"['Nick Wechsler', 'A. Kitman Ho']","['Joaquin Phoenix', 'Mark Ruffalo', 'Jennifer Connelly', 'Mira Sorvino']",Mark Isham,John Lindley,Naomi Geraghty,Focus Features,"['September 13, 2007', '(', '2007-09-13', ')', '(Toronto International Film Festival)', 'October 19, 2007', '(', '2007-10-19', ')', '(United States)']",98 minutes,United States,English
4712,https://en.wikipedia.org/wiki/Resident_Evil:_Extinction,0.4015240092350015,https://www.imdb.com/title/tt0432021/,Resident Evil: Extinction,Russell Mulcahy,"['Bernd Eichinger', 'Samuel Hadida', 'Robert Kulzer', 'Jeremy Bolt', 'Paul W. S. Anderson']","['Milla Jovovich', 'Oded Fehr', 'Ali Larter', 'Iain Glen', 'Ashanti', 'Mike Epps', 'Christopher Egan', 'Spencer Locke', ""Jason O'Mara""]",Charlie Clouser,David Johnson,Niven Howie,Screen Gems,"['September 20, 2007', '(', '2007-09-20', ')', '(Russia)', 'September 21, 2007', '(', '2007-09-21', ')', '(United States)', 'October 12, 2007', '(', '2007-10-12', ')', '(United Kingdom)']",94 minutes,"['France', '[1]', 'United Kingdom', '[1]', 'Germany', '[1]', 'United States', '[1]', 'Canada', '[2]']",English
4713,https://en.wikipedia.org/wiki/Resurrecting_the_Champ,0.4015240092350015,https://www.imdb.com/title/tt0416185/,Resurrecting the Champ,Rod Lurie,"['Mike Medavoy', 'Bob Yari', 'Marc Frydman', 'Rod Lurie']","['Samuel L. Jackson', 'Josh Hartnett', 'Kathryn Morris', 'Alan Alda', 'Rachel Nichols', 'David Paymer', 'Teri Hatcher']",Larry Groupé,Adam Kane,Sarah Boyd,"['Yari Film Group', '20th Century Fox Home Entertainment', 'SEVEN24 Films']","['August 24, 2007', '(', '2007-08-24', ')']",112 minutes,United States,English
4714,https://en.wikipedia.org/wiki/Rocket_Science_(film),0.4015240092350015,https://www.imdb.com/title/tt0477078/,Rocket Science,Jeffrey Blitz,"['Effie T. Brown', 'Sean Welch']","['Reece Thompson', 'Anna Kendrick', ""Nicholas D'Agosto"", 'Vincent Piazza', 'Aaron Yoo']",Eef Barzelay,Jo Willems,Yana Gorskaya,"['Picturehouse', 'HBO Films']","['August 10, 2007', '(', '2007-08-10', ')']",101 minutes,United States,English
